"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Actb25",846.281931359563,95.7957957957958,"Actb","GABAergic_Sncg_333_45437",0.00532652766223158
"Camkmt26",64.1704202934745,37.8917378917379,"Camkmt","GABAergic_Sst_1404_45437",-0.174004206283929
"Calm126",2125.77672077129,99.7150997150997,"Calm1","GABAergic_Sst_1404_45437",0.686822023021557
"Calm226",2580.63756466213,99.5014245014245,"Calm2","GABAergic_Sst_1404_45437",0.569171689088666
"Calm326",775.512692788668,97.5071225071225,"Calm3","GABAergic_Sst_1404_45437",-0.0250427903816744
"Actb26",827.101350563334,97.1509971509972,"Actb","GABAergic_Sst_1404_45437",-0.0540738277760468
"Camkmt27",45.6292452184074,27.2727272727273,"Camkmt","GABAergic_Sst Chodl_11_45437",-0.906472324814068
"Calm127",2093.63002312129,100,"Calm1","GABAergic_Sst Chodl_11_45437",0.566052464605068
"Calm227",2734.31278862012,100,"Calm2","GABAergic_Sst Chodl_11_45437",1.00850081764573
"Calm327",738.731734354928,100,"Calm3","GABAergic_Sst Chodl_11_45437",-0.298122787806777
"Actb27",1158.10635377041,90.9090909090909,"Actb","GABAergic_Sst Chodl_11_45437",0.971015821553765
"Camkmt28",36.6290841586467,26.6666666666667,"Camkmt","Glutamatergic_SUB-ProS_15_45437",-1.2620232007009
"Calm128",2026.80024983839,100,"Calm1","Glutamatergic_SUB-ProS_15_45437",0.314984616320218
"Calm228",2281.19362511816,100,"Calm2","Glutamatergic_SUB-ProS_15_45437",-0.286883318499977
"Calm328",834.640975787364,100,"Calm3","Glutamatergic_SUB-ProS_15_45437",0.413954779464759
"Actb28",607.591994978162,100,"Actb","Glutamatergic_SUB-ProS_15_45437",-0.733872520125866
"Camkmt29",65.1389473710281,39.4012944983819,"Camkmt","GABAergic_Vip_1236_45437",-0.135742596468532
"Calm129",2091.90519631628,100,"Calm1","GABAergic_Vip_1236_45437",0.559572589942553
"Calm229",2443.90239758356,99.6763754045307,"Calm2","GABAergic_Vip_1236_45437",0.178271059510569
"Calm329",787.243794910443,98.0582524271845,"Calm3","GABAergic_Vip_1236_45437",0.062054704453295
"Actb29",815.946535944759,96.9255663430421,"Actb","GABAergic_Vip_1236_45437",-0.0886191817583253
